매장명,작성일,리뷰내용,감정분석
달빛에구운고등어 군산미장점,2026-03-10,2026년 3월 10일 화요일,중립
달빛에구운고등어 군산미장점,2026-03-08,2026년 3월 8일 일요일,중립
달빛에구운고등어 군산미장점,2026-03-07,2026년 3월 7일 토요일,중립
달빛에구운고등어 군산미장점,2026-03-06,2026년 3월 6일 금요일,중립
달빛에구운고등어 군산미장점,2026-02-28,2026년 2월 28일 토요일,중립
달빛에구운고등어 군산미장점,2026-02-25,2026년 2월 25일 수요일,중립
달빛에구운고등어 군산미장점,2026-03-17,음식이 맛있어요재료가 신선해요양이 많아요인테리어가 멋져요매장이 넓어요,긍정
달빛에구운고등어 군산미장점,2026-03-17,음식이 맛있어요재료가 신선해요특별한 메뉴가 있어요매장이 넓어요인테리어가 멋져요,긍정
달빛에구운고등어 상무점,2026-03-15,사장님이 친절하시고 셀프바에 음식도 다양해서 아기 데리고 가기 정말 좋고 음식맛도 좋았습니다~,긍정
달빛에구운고등어 상무점,2026-03-10,음식이 맛있어요재료가 신선해요양이 많아요매장이 넓어요매장이 청결해요,긍정
달빛에구운고등어 상무점,2026-03-07,최악입니다. 화덕구이인데 이미 구워진 생선을 데워서 나오고 한참 식은 뒤에 데워준것인지 생선은 딱딱하고 질기고 말라있네요. 주문한지 3분만에 나올때 의심했어야 했는데 가족과 왔는데 미안할 정도네요. 다시는 이용할 생각없습니다.,부정
달빛에구운고등어 상무점,2026-03-05,마감시간에 갔는데도 사장님이 친절하게 챙겨주셨어요 근래 본 식당중에 제일 친절하시고 서비스도 좋고 맛도 좋아서 기분좋게 먹었어용,긍정
달빛에구운고등어 상무점,2026-02-28,2026년 2월 28일 토요일,중립
달빛에구운고등어 상무점,2026-02-27,반찬 깔끔하고 기깔나게 맛있음. 생선 신선도와 과한 굽기만 좀더 개선된다면 재방문 의사 있음.,긍정
달빛에구운고등어 상무점,2026-02-15,오픈 전에 와서 미리 주차해놓고 직원이 들어와서 기다리라고 했는데 오픈안했다고 다시 밖으로 나가라고 함(표정썩음). 성인4명에 애기 2명인데 6인석 못앉게함. 테이블에서 주문하는 태블릿이 있어서 각자 시켰는데 주문이 같이 들어왔다고 헷갈리게 주문했다고 손님탓함. 옆테이블이랑 메뉴가 바뀌어서 나왔는데 사장은 사과도 안함. 기분 더럽고 맛도 별로여서 먹다가 그냥 나옴. 사장님! 그렇게 장사하시고 돈 많이 버세요~ 어차피 저같은 사람은 두번다시 안보셔도 상관없잖아요 그쵸? 웬만하면 좋은 리뷰 아니면 리뷰 잘 안다는데 여긴 꼭 남겨야할거같아서 생각나서 남겨요^^,부정
달빛에구운고등어 상무점,2026-02-08,"450℃ 화덕에 구운 고등어는 겉바속촉의 정석이에요. 비린 맛 전혀 없이, 꼬~소함으로 꽉 차 있어서 순식간에 공깃밥 하나가 털려요ㅠㅠ 진짜 밥도둑계의 대도가 따로 없습니다ㅎㅎ그리고 계란말이, 두부조림, 잡채 등 12첩 계절 반찬이 무한리필이라 너무 좋아요. 맛도 집밥 느낌으로 반찬만으로도 한공기 뚝딱입니다. 생선구이 좋아하신다면 한번 방문해 보세요~",긍정
달빛에구운고등어 상무점,2026-02-06,음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요인테리어가 멋져요,긍정
달빛에구운고등어 상무점,2026-02-13,2026년 2월 13일 금요일,중립
달빛에구운고등어 상무점,2025-12-15,2025년 12월 15일 월요일,중립
달빛에구운고등어 상무점,2025-11-09,2025년 11월 9일 일요일,중립
달빛에구운고등어 상무점,2025-11-03,2025년 11월 3일 월요일,중립
달빛에구운고등어 상무점,2025-11-02,2025년 11월 2일 일요일,중립
달빛에구운고등어 상무점,2025-08-20,2025년 8월 20일 수요일,중립
달빛에구운고등어 상무점,2025-08-17,2025년 8월 17일 일요일,중립
달빛에구운고등어 상무점,2025-07-13,2025년 7월 13일 일요일,중립
달빛에구운고등어 상무점,2025-06-24,2025년 6월 24일 화요일,중립
달빛에구운고등어 상무점,2025-05-19,2025년 5월 19일 월요일,중립
달빛에구운고등어 상무점,2026-02-05,"2. 시원한 물 찾는데 셀프인가? 하고 찾으러 다니는데 아무리 찾아도 안보여서 물 어디있나요? 여쭤보니 뒤에 있다 답변 받았고, 따뜻한 물이길래 이거말고 찬물이요. 하니 그제서야 직원들만 이용가능한 냉장고에서 꺼내주심. 물은 셀프가 아닌 것 같으니 참고하시길",중립
달빛에구운고등어 상무점,2026-01-30,2026년 1월 30일 금요일,중립
달빛에구운고등어 상무점,2026-01-26,거의 모든 반찬이 맛있고 손이 가는 반찬들로만 구성되어 있어요.,긍정
달빛에구운고등어 상무점,2026-01-21,자주 가서 혼밥하거나 지인들 만나면 가는 곳이에요. 대전에서 가족 모임도 후 광주로 와서 늦은 점심을 제가 추천해서 여기에서 했는데 2시가 넘어서 잡채나 떡볶이는 퍼졌는데 아쉬웠어요. 그래도 고등어는 항상 맛있으니까 월요일에 혼밥하고 왔어요. 그리고 수요일 또 혼밥하러 갔지요. 일요일부터 계속 다녔는데도 또 겉빠속촉인 고등어 생각이 난단 말이죠. 근데 워낙 웨이팅이 많은 곳이라 혼밥은 낮 1시 이후나 저녁에 가면 좋을 것 같아요. 주차장이 넓어서 상무지구 오시면 부담없이 다녀올 수 있는 맛집입니다.,긍정
달빛에구운고등어 상무점,2026-01-20,이번에 2인 한상씩 생겨서 친구랑 나눠먹기도 좋고 양도 딱이라 너무 만족스럽게 먹고 가용! 여기에,긍정
달빛에구운고등어 상무점,2026-01-20,음식이 맛있어요특별한 메뉴가 있어요반찬이 잘 나와요단체모임 하기 좋아요친절해요,긍정
달빛에구운고등어 상무점,2026-01-20,음식이 맛있어요특별한 메뉴가 있어요가성비가 좋아요메뉴 구성이 알차요인테리어가 멋져요,긍정
달빛에구운고등어 분평점,2026-03-24,저녁에 방문대기 시간 바로 입장데이트연인・배우자,중립
달빛에구운고등어 분평점,2026-03-23,겉바속촉 고등어에 정갈하게 밥상 한 상 먹으니 든든합니다!! 셀프바에서 계란말이랑 잡채 가져다 먹는 것도 맘에 들어요. 점심특선 먹으러 자주 올 것 같네요🤭,중립
달빛에구운고등어 분평점,2026-03-22,"오늘은 모둠구이 한상을 먹었는데, 다음에는 모둠구이 한상보다는 고등어 구이로만 먹을까 봐요.",중립
달빛에구운고등어 분평점,2026-03-22,음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요,긍정
달빛에구운고등어 분평점,2026-03-21,음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요인테리어가 멋져요,긍정
달빛에구운고등어 분평점,2026-03-20,음식이 맛있어요재료가 신선해요특별한 메뉴가 있어요가성비가 좋아요친절해요,긍정
달빛에구운고등어 분평점,2026-03-19,음식이 맛있어요재료가 신선해요매장이 넓어요매장이 청결해요친절해요,긍정
달빛에구운고등어 분평점,2026-03-25,2026년 3월 25일 수요일,중립
달빛에구운고등어 분평점,2026-03-15,2026년 3월 15일 일요일,중립
달빛에구운고등어 분평점,2026-03-10,2026년 3월 10일 화요일,중립
달빛에구운고등어 분평점,2026-02-21,2026년 2월 21일 토요일,중립
달빛에구운고등어 분평점,2026-02-09,2026년 2월 9일 월요일,중립
달빛에구운고등어 분평점,2026-02-07,2026년 2월 7일 토요일,중립
달빛에구운고등어 분평점,2025-12-26,2025년 12월 26일 금요일,중립
달빛에구운고등어 분평점,2025-12-25,2025년 12월 25일 목요일,중립
달빛에구운고등어 분평점,2026-03-16,음식이 맛있어요재료가 신선해요친절해요매장이 청결해요매장이 넓어요,긍정
달빛에구운고등어 분평점,2026-03-14,음식이 맛있어요재료가 신선해요건강한 맛이에요단체모임 하기 좋아요대화하기 좋아요,긍정
달빛에구운고등어 분평점,2026-03-10,"생선 모둠 2인 정식 + 고등어 조림 시켰눈데, 샐러드바를 추가 이용할 수 있는줄 모르고 듀 명이 거의.4명분을 시켰는데 푸짐하게.잘 먹었어요. 새우장도 맛있고 누룽지 너무 따뜻하고 구수했어요. 자녀분 생선 좋아하신다고 다시 들르겠다고 했네요.",긍정
달빛에구운고등어 분평점,2026-03-09,기름에 구운게 아니라 화덕에 구워서 다이어터인 저에게는 만족 했습니다,중립
달빛에구운고등어 분평점,2026-03-08,남자친구가 데려와 줬는데 너무 맛있었습니다 !! 담에 또 오고 싶어요 번창하세요 ㅎㅎ,긍정
달빛에구운고등어 김제점,2026-03-25,음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요,긍정
달빛에구운고등어 김제점,2026-03-25,음식이 맛있어요인테리어가 멋져요뷰가 좋아요화장실이 깨끗해요주차하기 편해요,긍정
달빛에구운고등어 김제점,2026-03-24,"그리고 매장 인테리어도 좋아서 데이트, 가족모임, 단체모임, 점심식사나 저녁에 반주하면서 식사하기까지 어떤자리든 너무너무 추천하는 식당이예요.",긍정
달빛에구운고등어 김제점,2026-03-12,배불러서 그런지 오늘은 별로~,부정
달빛에구운고등어 김제점,2026-03-11,음식이 맛있어요재료가 신선해요인테리어가 멋져요단체모임 하기 좋아요친절해요,긍정
달빛에구운고등어 김제점,2026-03-05,전체적으로 깔끔하고 음식도 맛있고 직원분들도 친절합니다. 담에 또 오고싶네요^^,긍정
달빛에구운고등어 김제점,2026-03-01,이곳에 오면 다양한 반찬과 맛있는 생선구이를 먹을수 있어서 좋아요,긍정
달빛에구운고등어 김제점,2026-02-15,코로 들어간지? 입으로 들어간지? 먹고 나왔으나 귀가 너무 아픈 식사는 처음입니다.,중립
달빛에구운고등어 김제점,2026-02-14,전라도 음식아시죠? 말해뭐해 존맛탱입니다요~ 할무니 할부지 모시고 먹으러 왔는데 맛있게 먹고 갑니당!! 집주변에 이런곳이 있는지 몰랐어요 종종 모시고 올거같아뮤,긍정
달빛에구운고등어 김제점,2026-01-31,2026년 1월 31일 토요일,중립
달빛에구운고등어 김제점,2026-01-24,2026년 1월 24일 토요일,중립
달빛에구운고등어 김제점,2026-01-12,2026년 1월 12일 월요일,중립
달빛에구운고등어 김제점,2026-01-04,2026년 1월 4일 일요일,중립
달빛에구운고등어 김제점,2025-12-27,2025년 12월 27일 토요일,중립
달빛에구운고등어 김제점,2025-12-21,2025년 12월 21일 일요일,중립
달빛에구운고등어 김제점,2025-12-19,2025년 12월 19일 금요일,중립
달빛에구운고등어 김제점,2025-12-10,2025년 12월 10일 수요일,중립
달빛에구운고등어 김제점,2025-10-24,2025년 10월 24일 금요일,중립
달빛에구운고등어 김제점,2026-02-14,음식이 맛있어요재료가 신선해요건강한 맛이에요특별한 메뉴가 있어요,긍정
달빛에구운고등어 김제점,2026-02-09,음식이 맛있어요재료가 신선해요가성비가 좋아요반찬이 잘 나와요매장이 청결해요,긍정
달빛에구운고등어 김제점,2026-01-31,평소 생선구이는 무척 좋아하지만 생선구이를 집에서 먹기에는 냄새문제등 제약이 많이 따르는데 그런 이유로 쉽게 생선구이 그중에서도 화덕구이를 즐길 수 있는곳 바로 달빛에구운고등어일텐데 나주나 전주혁신점에서도 맛을 봤지만 김제점은 셀프바가 잘되어있고 친절도 측면에서도 만족스러워 자주 방문하는 편이다.,긍정
달빛에구운고등어 김제점,2026-01-30,음식이 맛있어요재료가 신선해요반찬이 잘 나와요친절해요매장이 청결해요,긍정
달빛에구운고등어 김제점,2026-01-24,음식이 맛있어요재료가 신선해요양이 많아요매장이 청결해요주차하기 편해요,긍정
달빛에구운고등어 김제점,2026-01-22,음식이 맛있어요재료가 신선해요인테리어가 멋져요매장이 넓어요혼밥하기 좋아요,긍정
달빛에구운고등어 평택송탄점,2026-03-26,양이 많아요음식이 맛있어요매장이 넓어요인테리어가 멋져요친절해요,긍정
달빛에구운고등어 평택송탄점,2026-03-24,생선구이뿐만 아니라 12첩 반찬 뷔페도 있어서 아기가 먹을 수 있는 메뉴가 있어 좋더라고요.,긍정
달빛에구운고등어 평택송탄점,2026-03-23,음식이 맛있어요양이 많아요혼밥하기 좋아요,긍정
달빛에구운고등어 평택송탄점,2026-03-22,셀프바가 있고 주차장이 넓어서,긍정
달빛에구운고등어 평택송탄점,2026-03-22,"생신이 화덕이라 너무 맛있어요.반찬도 12첩이라 다양하게 먹을 수 있어서 너무 좋고, 맛도 일품입니다.",긍정
달빛에구운고등어 평택송탄점,2026-03-21,음식이 맛있어요양이 많아요반찬이 잘 나와요기본 안주가 좋아요매장이 넓어요,긍정
달빛에구운고등어 평택송탄점,2026-03-21,음식이 맛있어요재료가 신선해요반찬이 잘 나와요건강한 맛이에요주차하기 편해요,긍정
